Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	or computers	7	2	1	Human 1	6, 7
2	2	2	talk to	7	2	1	Human 1	6, 7
7	7	1	i	4	9	2	Human 2	1, 3, 4, 5, 6, 7, 9
7	7	1	you	1	8	1	Human 1	0, 1, 3, 4, 5, 6, 7
5	5	1	a	5	10	2	Human 1	2, 4, 5, 6, 11
5	5	1	can	4	9	2	Human 2	1, 3, 4, 5, 9
5	4	1	to	6	9	2	Human 2	1, 3, 6, 7, 9
4	4	1	of	6	7	1	Human 2	5, 6, 9, 11
4	4	1	the	5	6	1	Human 1	4, 5, 7, 9
3	3	1	answer	3	6	1	Human 1	2, 3, 7
3	3	1	computer	9	4	1	Human 1	8, 9, 11
3	3	1	do	9	6	2	Human 1	4, 6, 9
3	3	1	kale	5	3	1	Human 1	4, 5, 6
3	3	1	like	5	8	1	Human 1	2, 5, 9
3	3	1	not	6	6	2	Human 2	1, 5, 6
3	1	1	or	9	4	1	Human 1	6, 7, 9
2	2	1	about	9	6	1	Human 1	4, 9
2	2	1	for	5	6	1	Human 1	0, 5
2	2	1	have	9	6	1	Human 1	4, 9
2	2	1	is	3	2	1	Human 1	2, 3
2	2	1	language	8	2	1	Human 2	7, 8
2	2	1	planning	1	2	1	Human 1	0, 1
2	2	1	thanksgiving	5	6	1	Human 1	0, 5
2	2	1	theme	5	2	1	Human 1	4, 5

