Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm phi , an artificial intelligence , and	3	Human 2	11, 13
3	7	i'm phi , an artificial intelligence ,	9	Human 2	5, 11, 13
2	5	as an artificial intelligence ,	9	Human 2	7, 15
2	5	i'm phi , an ai	7	Human 2	3, 9
2	4	, and i don't	3	Human 2	9, 11
2	4	, so i don't	3	Human 2	3, 5
6	3	i'm phi ,	13	Human 2	3, 5, 9, 11, 13, 15
3	3	, so i	13	Human 2	3, 5, 15
2	3	, and it's	3	Human 2	13, 15
2	3	i don't have	7	Human 2	3, 9
7	2	phi ,	13	Human 2	3, 5, 7, 9, 11, 13, 15
2	2	, but	5	Human 2	3, 7
2	2	, i	11	Human 2	5, 15
2	2	i can	3	Human 2	5, 7
2	2	model ,	7	Human 2	3, 9
2	2	or any	5	Human 2	7, 11
2	2	participate in	5	Human 2	7, 11
6	1	i'm	13	Human 2	3, 5, 9, 11, 13, 15
5	1	and	13	Human 2	3, 9, 11, 13, 15
4	1	or	7	Human 2	7, 9, 11, 13
3	1	have	13	Human 2	3, 9, 15
3	1	in	7	Human 2	7, 11, 13
2	1	a	3	Human 2	13, 15
2	1	for	7	Human 2	7, 13
2	1	hello	3	Human 2	1, 3
2	1	however	3	Human 2	5, 7
2	1	physical	5	Human 2	11, 15
2	1	that	5	Human 2	11, 15
2	1	to	3	Human 2	13, 15

