Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	. i'm	3	Human 2	5, 7
2	2	are you	3	Human 2	1, 3
2	2	the book	9	Human 2	5, 13
2	2	you are	5	Human 2	3, 7
5	1	you	13	Human 2	1, 3, 5, 7, 13
4	1	are	7	Human 2	1, 3, 5, 7
3	1	book	9	Human 2	5, 7, 13
3	1	i'm	5	Human 2	3, 5, 7
3	1	it	9	Human 2	5, 7, 13
2	1	and	7	Human 2	5, 11
2	1	enjoying	3	Human 2	5, 7
2	1	i	5	Human 2	5, 9
2	1	in	3	Human 2	3, 5
2	1	like	5	Human 2	7, 11
2	1	read	3	Human 2	9, 11
2	1	reading	3	Human 2	5, 7
2	1	the	9	Human 2	5, 13

