Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i'm trying out keto	13	2	1	Human 1	12, 13
3	3	3	got shelved .	7	4	1	Human 1	6, 7, 9
2	2	3	. would you	8	4	1	Human 2	5, 8
3	1	2	. would	9	5	1	Human 2	5, 8, 9
3	3	2	loved one	9	6	1	Human 1	8, 9, 13
3	3	2	working on	7	4	1	Human 1	6, 7, 9
3	3	2	your day	10	11	1	Human 2	1, 10, 11
2	2	2	. i	10	4	1	Human 2	7, 10
2	2	2	and angry	7	2	1	Human 1	6, 7
2	2	2	ask how	11	2	1	Human 1	10, 11
2	2	2	going ?	10	10	1	Human 2	1, 10
2	2	2	i was	7	4	1	Human 1	4, 7
2	2	2	mix of	7	2	1	Human 1	6, 7
2	2	2	say that	9	2	1	Human 1	8, 9
2	2	2	some months	9	4	1	Human 1	6, 9
2	2	2	someone who	9	2	1	Human 1	8, 9
2	2	2	tiring .	13	2	1	Human 1	12, 13
6	4	1	and	6	9	1	Human 2	5, 6, 7, 9, 11, 13
6	4	1	was	9	10	1	Human 1	4, 7, 9, 10, 11, 13
5	3	1	going	10	13	2	Human 2	1, 5, 10, 11, 13
5	2	1	i	4	8	1	Human 2	3, 4, 7, 9, 10
5	3	1	i'm	7	8	1	Human 1	6, 7, 11, 12, 13
5	2	1	shelved	11	8	1	Human 1	6, 7, 9, 11, 13
5	3	1	that	8	9	1	Human 2	5, 8, 9, 11, 13
5	3	1	you	8	11	2	Human 2	3, 5, 8, 11, 13
5	4	1	your	10	13	1	Human 2	1, 10, 11, 12, 13
4	4	1	a	6	11	1	Human 2	3, 6, 8, 13
4	1	1	day	4	11	1	Human 2	1, 4, 10, 11
4	4	1	for	7	8	1	Human 1	6, 7, 11, 13
4	1	1	got	13	8	1	Human 1	6, 7, 9, 13
4	1	1	on	6	5	1	Human 2	5, 6, 7, 9
4	4	1	project	7	8	1	Human 1	6, 7, 11, 13
4	2	1	some	7	4	1	Human 1	6, 7, 8, 9
4	1	1	would	11	7	1	Human 2	5, 8, 9, 11
3	3	1	been	6	7	1	Human 2	5, 6, 11
3	3	1	lost	9	6	1	Human 1	8, 9, 13
3	1	1	months	7	4	1	Human 1	6, 7, 9
3	3	1	to	8	6	1	Human 2	5, 8, 10
3	1	1	who	13	6	1	Human 1	8, 9, 13
2	2	1	agony	5	2	1	Human 1	4, 5
2	2	1	are	13	2	1	Human 1	12, 13
2	2	1	helpless	7	2	1	Human 1	6, 7
2	2	1	or	9	2	1	Human 1	8, 9
2	2	1	sad	7	2	1	Human 1	6, 7
2	2	1	similar	9	2	1	Human 1	8, 9
2	2	1	worries	11	2	1	Human 1	10, 11

