Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	2019 was a very eventful year for many people	3	Human 2	3, 5
2	7	new year resolutions come with some work	3	Human 2	7, 9
2	5	2019 have been amazing and	3	Human 2	7, 9
3	2	have been	5	Human 2	5, 7, 9
2	2	and new	5	Human 2	5, 9
2	2	great !	3	Human 2	9, 11
2	2	of work	7	Human 2	5, 11
2	2	that's great	3	Human 2	11, 13
2	2	that's right	3	Human 2	15, 17
2	2	the community	5	Human 2	9, 13
2	2	you have	7	Human 2	11, 17
8	1	and	15	Human 2	3, 5, 7, 9, 11, 13, 15, 17
6	1	have	15	Human 2	3, 5, 7, 9, 11, 17
6	1	the	15	Human 2	1, 7, 9, 11, 13, 15
6	1	you	17	Human 2	1, 3, 7, 11, 13, 17
5	1	for	15	Human 2	3, 5, 7, 9, 17
5	1	year	9	Human 2	1, 3, 5, 7, 9
4	1	great	9	Human 2	5, 9, 11, 13
4	1	with	7	Human 2	5, 7, 9, 11
3	1	a	13	Human 2	3, 5, 15
3	1	resolutions	5	Human 2	5, 7, 9
3	1	this	9	Human 2	1, 7, 9
3	1	very	13	Human 2	3, 5, 15
3	1	was	5	Human 2	1, 3, 5
2	1	get	5	Human 2	3, 7
2	1	help	3	Human 2	7, 9
2	1	is	7	Human 2	9, 15
2	1	mental	5	Human 2	11, 15
2	1	music	3	Human 2	15, 17
2	1	some	3	Human 2	7, 9
2	1	that	7	Human 2	7, 13
2	1	what	15	Human 2	1, 15
2	1	years	7	Human 2	5, 11

