Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. i have	3	Human 2	5, 7
2	3	deeply hidden .	9	Human 2	7, 15
2	3	the deeply hidden	7	Human 2	7, 13
5	2	deeply hidden	9	Human 2	7, 9, 11, 13, 15
2	2	. i	3	Human 2	5, 7
2	2	in the	3	Human 2	13, 15
5	1	the	11	Human 2	5, 7, 9, 13, 15
4	1	in	9	Human 2	9, 13, 15, 17
4	1	you	9	Human 2	5, 7, 11, 13
3	1	a	7	Human 2	9, 13, 15
3	1	about	9	Human 2	9, 15, 17
3	1	have	7	Human 2	5, 7, 11
3	1	reading	5	Human 2	5, 7, 9
2	1	are	7	Human 2	7, 13
2	1	going	9	Human 2	9, 17
2	1	how	9	Human 2	7, 15
2	1	i	3	Human 2	5, 7
2	1	it's	3	Human 2	13, 15
2	1	just	3	Human 2	3, 5
2	1	survivors	3	Human 2	13, 15
2	1	that	5	Human 2	9, 13
2	1	thing	3	Human 2	13, 15
2	1	to	13	Human 2	5, 17

