Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	? that's pretty cool	3	Human 2	15, 17
4	2	you know	9	Human 2	9, 13, 15, 17
2	2	horse born	3	Human 2	15, 17
2	2	right ?	7	Human 2	11, 17
2	2	that horse	5	Human 2	13, 17
6	1	know	11	Human 2	7, 9, 11, 13, 15, 17
6	1	you	15	Human 2	3, 9, 11, 13, 15, 17
4	1	that	13	Human 2	5, 7, 13, 17
4	1	the	7	Human 2	7, 9, 11, 13
3	1	born	5	Human 2	13, 15, 17
3	1	horse	5	Human 2	13, 15, 17
3	1	i	9	Human 2	3, 7, 11
3	1	right	9	Human 2	9, 11, 17
3	1	that's	9	Human 2	9, 15, 17
2	1	and	15	Human 2	3, 17
2	1	hey	17	Human 2	1, 17
2	1	to	13	Human 2	5, 17
2	1	war	3	Human 2	7, 9
2	1	your	15	Human 2	3, 17

