Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	! diablo is	5	Human 2	9, 13
2	3	. have you	3	Human 2	3, 5
2	3	diablo is definitely	3	Human 2	11, 13
2	3	for a day	3	Human 2	11, 13
2	2	for hiking	5	Human 2	5, 9
2	2	that sounds	7	Human 2	3, 9
5	1	for	13	Human 2	1, 5, 9, 11, 13
5	1	you	9	Human 2	3, 5, 7, 9, 11
4	1	a	9	Human 2	5, 9, 11, 13
4	1	is	9	Human 2	5, 9, 11, 13
3	1	have	7	Human 2	3, 5, 9
3	1	hiking	7	Human 2	5, 9, 11
3	1	the	13	Human 2	1, 11, 13
2	1	are	3	Human 2	9, 11
2	1	bay	3	Human 2	11, 13
2	1	great	7	Human 2	3, 9
2	1	spot	7	Human 2	3, 9

