Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i would like to	7	Human 2	7, 13
3	2	i would	7	Human 2	7, 9, 13
2	2	. you	5	Human 2	7, 11
2	2	are you	3	Human 2	1, 3
2	2	to see	5	Human 2	9, 13
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
6	1	you	15	Human 2	1, 3, 7, 9, 11, 15
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	to	11	Human 2	3, 5, 7, 9, 13
4	1	is	7	Human 2	5, 7, 9, 11
3	1	a	7	Human 2	5, 7, 11
3	1	i'm	13	Human 2	3, 13, 15
3	1	of	9	Human 2	7, 11, 15
3	1	there	5	Human 2	11, 13, 15
2	1	as	3	Human 2	11, 13
2	1	be	5	Human 2	3, 7
2	1	canyons	7	Human 2	9, 15
2	1	do	3	Human 2	11, 13
2	1	good	3	Human 2	5, 7
2	1	how	11	Human 2	1, 11
2	1	just	3	Human 2	11, 13
2	1	sad	3	Human 2	3, 5
2	1	that	7	Human 2	7, 13
2	1	the	3	Human 2	7, 9
2	1	water	7	Human 2	9, 15
2	1	your	7	Human 2	5, 11

