Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i did meet them	3	Human 2	5, 7
2	3	i went to	7	Human 2	7, 13
2	2	but not	5	Human 2	13, 17
2	2	i'm not	5	Human 2	11, 15
2	2	not good	3	Human 2	11, 13
2	2	so i	11	Human 2	3, 13
2	2	today ?	9	Human 2	1, 9
2	2	you have	5	Human 2	5, 9
6	1	i	15	Human 2	3, 5, 7, 11, 13, 17
4	1	but	7	Human 2	11, 13, 15, 17
4	1	good	13	Human 2	3, 11, 13, 15
4	1	you	9	Human 2	1, 3, 5, 9
3	1	a	11	Human 2	5, 11, 15
3	1	have	7	Human 2	5, 9, 11
3	1	my	11	Human 2	3, 7, 13
3	1	to	11	Human 2	3, 7, 13
2	1	are	9	Human 2	1, 9
2	1	at	9	Human 2	5, 13
2	1	badminton	3	Human 2	15, 17
2	1	dogs	5	Human 2	11, 15
2	1	the	3	Human 2	13, 15
2	1	with	9	Human 2	3, 11

