Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	phi , an artificial intelligence ,	7	Human 2	11, 17
3	4	i don't have personal	15	Human 2	3, 13, 17
2	4	. as phi ,	5	Human 2	9, 13
2	4	i'm phi , an	15	Human 2	3, 17
4	3	as phi ,	7	Human 2	7, 9, 11, 13
4	3	don't have personal	15	Human 2	3, 7, 13, 17
3	3	an artificial intelligence	11	Human 2	7, 11, 17
2	3	. however ,	5	Human 2	13, 17
2	3	to assist and	3	Human 2	7, 9
5	2	have personal	15	Human 2	3, 7, 11, 13, 17
4	2	i don't	15	Human 2	3, 13, 15, 17
3	2	, i	7	Human 2	11, 13, 17
3	2	. however	11	Human 2	7, 13, 17
3	2	. i	9	Human 2	3, 7, 11
3	2	to assist	7	Human 2	3, 7, 9
6	1	have	15	Human 2	3, 7, 9, 11, 13, 17
6	1	i	15	Human 2	3, 7, 11, 13, 15, 17
5	1	and	15	Human 2	3, 7, 9, 13, 17
5	1	or	13	Human 2	5, 7, 11, 13, 17
3	1	activities	7	Human 2	3, 7, 9
3	1	i'm	15	Human 2	3, 7, 17
3	1	that	9	Human 2	9, 15, 17
3	1	to	7	Human 2	3, 7, 9
2	1	food	5	Human 2	11, 15
2	1	is	5	Human 2	5, 9
2	1	preferences	7	Human 2	7, 13
2	1	the	11	Human 2	5, 15

