Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	how's your day going ?	7	6	1	Human 1	2, 7
2	2	3	that about ?	13	2	1	Human 1	12, 13
3	1	2	going ?	5	6	1	Human 1	2, 5, 7
3	1	2	how's your	5	6	1	Human 1	2, 5, 7
3	3	2	i'm good	5	4	1	Human 1	4, 5, 7
2	2	2	basketball game	7	4	1	Human 1	4, 7
2	2	2	dystopian future	17	2	1	Human 1	16, 17
6	3	1	i'm	6	10	1	Human 1	4, 5, 6, 7, 11, 13
5	2	1	your	5	8	2	Human 1	2, 4, 5, 7, 9
4	1	1	going	6	6	1	Human 1	2, 5, 6, 7
4	3	1	that	13	6	1	Human 1	12, 13, 16, 17
4	4	1	the	9	12	2	Human 1	6, 8, 9, 17
3	1	1	about	16	5	1	Human 1	12, 13, 16
3	1	1	game	5	4	1	Human 1	4, 5, 7
3	3	1	i	16	7	1	Human 2	11, 16, 17
2	2	1	as	11	4	1	Human 1	8, 11
2	2	1	called	17	2	1	Human 1	16, 17
2	2	1	came	11	4	1	Human 1	8, 11
2	2	1	creepy	17	2	1	Human 1	16, 17
2	2	1	just	7	4	1	Human 1	4, 7
2	2	1	movie	17	2	1	Human 1	16, 17
2	2	1	my	11	4	1	Human 1	8, 11
2	2	1	name	11	4	1	Human 1	8, 11
2	2	1	some	7	2	1	Human 1	6, 7
2	2	1	team	9	2	1	Human 1	8, 9
2	2	1	very	17	2	1	Human 1	16, 17
2	2	1	was	17	2	1	Human 1	16, 17
2	2	1	watch	7	4	1	Human 1	4, 7
2	2	1	with	17	10	1	Human 1	8, 17

