Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	on netflix !	5	Human 2	5, 9
2	2	have you	3	Human 2	13, 15
2	2	i can	3	Human 2	3, 5
5	1	a	9	Human 2	5, 7, 9, 11, 13
3	1	and	5	Human 2	5, 7, 9
3	1	have	13	Human 2	3, 13, 15
3	1	is	5	Human 2	7, 9, 11
3	1	netflix	9	Human 2	5, 9, 13
3	1	series	7	Human 2	7, 9, 13
3	1	you	13	Human 2	3, 13, 15
2	1	are	9	Human 2	5, 13
2	1	frasier	3	Human 2	9, 11
2	1	great	3	Human 2	9, 11
2	1	i	3	Human 2	3, 5
2	1	i'm	11	Human 2	3, 13
2	1	in	3	Human 2	7, 9
2	1	it's	7	Human 2	9, 15
2	1	new	7	Human 2	7, 13
2	1	the	7	Human 2	7, 13
2	1	there	3	Human 2	11, 13

