Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	science and technology	3	Human 2	11, 13
2	2	! fmri	5	Human 2	9, 13
2	2	, but	9	Human 2	3, 11
2	2	, i	3	Human 2	3, 5
2	2	is important	3	Human 2	13, 15
2	2	there !	5	Human 2	5, 9
6	1	the	13	Human 2	1, 3, 5, 7, 11, 13
5	1	fmri	9	Human 2	7, 9, 11, 13, 15
5	1	i	15	Human 2	1, 3, 5, 13, 15
4	1	for	9	Human 2	7, 11, 13, 15
4	1	you	7	Human 2	7, 9, 11, 13
3	1	and	7	Human 2	7, 11, 13
3	1	is	11	Human 2	5, 13, 15
3	1	not	9	Human 2	3, 7, 11
3	1	technology	5	Human 2	11, 13, 15
2	1	about	3	Human 2	7, 9
2	1	can	3	Human 2	9, 11
2	1	imaging	3	Human 2	9, 11
2	1	of	9	Human 2	5, 13
2	1	or	7	Human 2	3, 9
2	1	that's	7	Human 2	7, 13
2	1	to	3	Human 2	1, 3
2	1	what	3	Human 2	13, 15
2	1	with	11	Human 2	1, 11
2	1	you're	9	Human 2	7, 15
2	1	you've	5	Human 2	5, 9

