Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	. how about you ? what	7	Human 2	7, 13
2	4	how are you ?	3	Human 2	3, 5
2	3	. i was	7	Human 2	9, 15
2	3	i'm good ,	5	Human 2	5, 9
2	3	to visit my	5	Human 2	9, 13
3	2	i'm good	5	Human 2	5, 7, 9
3	2	to visit	5	Human 2	9, 11, 13
2	2	going to	5	Human 2	9, 13
2	2	new york	7	Human 2	9, 15
5	1	i'm	9	Human 2	5, 7, 9, 11, 13
5	1	to	9	Human 2	7, 9, 11, 13, 15
5	1	you	11	Human 2	3, 5, 7, 11, 13
4	1	and	7	Human 2	9, 11, 13, 15
3	1	about	7	Human 2	7, 11, 13
3	1	going	5	Human 2	9, 11, 13
3	1	i	13	Human 2	3, 9, 15
2	1	before	3	Human 2	11, 13
2	1	in	3	Human 2	13, 15
2	1	is	11	Human 2	5, 15
2	1	my	5	Human 2	9, 13
2	1	the	3	Human 2	13, 15
2	1	there	15	Human 2	1, 15

