Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	5	. how about you ?	7	6	1	Human 1	6, 7, 9, 11
5	1	4	how about you ?	6	9	1	Human 2	3, 6, 7, 9, 11
2	2	4	and got to see	15	2	1	Human 1	14, 15
2	2	4	this time of year	15	4	1	Human 1	12, 15
5	1	3	. how about	8	6	1	Human 1	6, 7, 8, 9, 11
2	2	3	i'm good .	9	6	1	Human 1	4, 9
6	1	2	. how	6	7	1	Human 2	5, 6, 7, 8, 9, 11
4	3	2	i'm good	5	6	1	Human 1	4, 5, 7, 9
3	3	2	going to	6	3	1	Human 2	5, 6, 7
3	3	2	new york	9	7	1	Human 1	8, 9, 14
3	1	2	to see	14	3	1	Human 2	13, 14, 15
2	2	2	. i	15	2	1	Human 1	14, 15
2	2	2	been to	14	2	1	Human 2	13, 14
2	2	2	india before	13	4	1	Human 1	10, 13
2	2	2	my family	9	4	1	Human 1	6, 9
8	4	1	to	7	11	1	Human 2	5, 6, 7, 9, 11, 13, 14, 15
7	2	1	you	4	9	1	Human 2	3, 4, 5, 6, 7, 9, 11
6	1	1	about	9	9	1	Human 2	3, 6, 7, 8, 9, 11
6	5	1	and	12	13	2	Human 2	3, 7, 12, 13, 14, 15
6	2	1	i'm	6	8	1	Human 1	4, 5, 6, 7, 9, 11
6	4	1	of	6	13	1	Human 2	3, 6, 11, 12, 14, 15
5	5	1	a	14	11	3	Human 2	5, 9, 11, 14, 15
5	2	1	going	5	10	1	Human 1	2, 5, 6, 7, 11
5	5	1	just	14	13	3	Human 2	3, 5, 9, 14, 15
5	5	1	the	14	13	3	Human 2	3, 7, 11, 14, 15
4	2	1	i	14	13	2	Human 2	3, 13, 14, 15
3	3	1	for	14	11	1	Human 2	5, 14, 15
3	1	1	got	14	13	1	Human 2	3, 14, 15
3	1	1	india	11	4	1	Human 1	10, 11, 13
3	3	1	is	12	4	2	Human 2	9, 11, 12
3	1	1	my	6	5	1	Human 2	5, 6, 9
2	2	1	city	15	6	1	Human 1	10, 15
2	2	1	food	13	2	1	Human 1	12, 13
2	2	1	hot	15	4	1	Human 1	12, 15
2	2	1	i've	13	4	1	Human 1	10, 13
2	2	1	it	15	4	1	Human 1	12, 15
2	2	1	still	15	4	1	Human 1	12, 15
2	2	1	there	14	14	1	Human 2	1, 14
2	2	1	visited	15	6	1	Human 1	10, 15
2	2	1	was	15	2	1	Human 1	14, 15
2	2	1	what	13	4	1	Human 1	10, 13
2	2	1	yes	15	2	1	Human 1	14, 15

