Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i have a	3	Human 2	9, 11
2	3	years ago .	3	Human 2	7, 9
3	2	i have	5	Human 2	7, 9, 11
2	2	i'm going	3	Human 2	11, 13
4	1	have	7	Human 2	7, 9, 11, 13
4	1	i	11	Human 2	7, 9, 11, 17
3	1	going	5	Human 2	9, 11, 13
3	1	to	11	Human 2	7, 11, 17
3	1	you	7	Human 2	11, 15, 17
2	1	and	5	Human 2	9, 13
2	1	at	3	Human 2	7, 9
2	1	first	5	Human 2	13, 17
2	1	get	11	Human 2	7, 17
2	1	it	3	Human 2	7, 9
2	1	it's	3	Human 2	7, 9
2	1	the	5	Human 2	13, 17
2	1	this	3	Human 2	5, 7
2	1	time	3	Human 2	7, 9
2	1	weekend	3	Human 2	3, 5
2	1	ziplining	3	Human 2	5, 7

