Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	went to gym and worked	7	2	1	Human 1	6, 7
2	2	4	not that impressive .	13	2	1	Human 1	12, 13
4	2	2	to gym	9	6	1	Human 1	6, 7, 9, 11
3	3	2	to be	14	12	2	Human 2	3, 7, 14
2	2	2	hi !	1	2	1	Human 1	0, 1
6	6	1	i	6	10	1	Human 2	5, 6, 8, 10, 12, 14
6	1	1	to	11	12	1	Human 2	3, 6, 7, 9, 11, 14
4	4	1	going	3	10	1	Human 1	2, 3, 7, 11
4	4	1	how	5	6	2	Human 1	2, 4, 5, 7
4	4	1	your	3	6	1	Human 1	2, 3, 4, 7
3	3	1	day	5	4	2	Human 1	2, 4, 5
3	3	1	go	10	3	1	Human 2	9, 10, 11
3	3	1	i'm	10	9	1	Human 2	3, 10, 11
2	1	1	and	7	2	1	Human 1	6, 7
2	2	1	can	13	2	1	Human 1	12, 13
2	2	1	in	10	8	1	Human 2	3, 10
2	2	1	it's	13	2	1	Human 1	12, 13
2	2	1	just	11	4	1	Human 1	8, 11
2	2	1	on	7	2	1	Human 1	6, 7

