Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	environment and humans	9	2	1	Human 1	8, 9
2	2	2	of dishes	11	4	1	Human 1	8, 11
2	2	2	open for	11	4	1	Human 1	8, 11
9	7	1	and	4	11	1	Human 2	3, 4, 5, 6, 7, 8, 9, 11, 13
9	9	1	i	8	11	3	Human 2	3, 5, 7, 8, 9, 10, 11, 12, 13
7	7	1	i'm	6	11	1	Human 2	3, 6, 7, 8, 9, 11, 13
7	7	1	you	3	12	1	Human 1	2, 3, 4, 5, 10, 12, 13
6	4	1	for	7	8	1	Human 1	6, 7, 8, 9, 11, 13
6	4	1	of	9	7	2	Human 1	6, 8, 9, 10, 11, 12
5	5	1	eat	4	7	1	Human 2	3, 4, 5, 7, 9
5	5	1	though	7	8	1	Human 1	6, 7, 8, 10, 13
4	4	1	a	6	6	1	Human 2	5, 6, 8, 10
4	4	1	have	3	11	1	Human 1	2, 3, 10, 12
4	4	1	lunch	3	6	1	Human 1	2, 3, 6, 7
4	4	1	the	8	8	1	Human 2	5, 8, 9, 12
3	3	1	bets	11	6	1	Human 1	8, 11, 13
3	3	1	considering	7	4	1	Human 1	6, 7, 9
3	3	1	in	8	7	1	Human 2	5, 8, 11
2	2	1	all	11	2	1	Human 1	10, 11
2	2	1	but	12	2	1	Human 2	11, 12
2	1	1	environment	9	2	1	Human 1	8, 9
2	2	1	having	7	2	1	Human 1	6, 7
2	2	1	it's	13	2	1	Human 1	12, 13
2	2	1	kinds	11	2	1	Human 1	10, 11
2	2	1	mix	7	2	1	Human 1	6, 7
2	2	1	place	9	2	1	Human 1	8, 9
2	2	1	taste	13	2	1	Human 1	12, 13
2	2	1	them	13	4	1	Human 1	10, 13
2	2	1	up	13	6	1	Human 1	8, 13
2	2	1	vegetarian	7	2	1	Human 1	6, 7

