Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	what happened that time	3	Human 2	13, 15
3	2	what happened	5	Human 2	11, 13, 15
2	2	. i	9	Human 2	9, 17
2	2	i'm not	3	Human 2	7, 9
2	2	it's not	3	Human 2	15, 17
2	2	outside work	3	Human 2	7, 9
2	2	the end	5	Human 2	13, 17
6	1	that	13	Human 2	5, 7, 9, 13, 15, 17
5	1	the	9	Human 2	9, 11, 13, 15, 17
5	1	you	17	Human 2	1, 3, 7, 9, 17
4	1	but	11	Human 2	7, 9, 11, 17
4	1	it	15	Human 2	3, 9, 11, 17
4	1	it's	11	Human 2	7, 13, 15, 17
3	1	doing	9	Human 2	1, 3, 9
3	1	i	9	Human 2	9, 11, 17
3	1	i'm	7	Human 2	3, 7, 9
2	1	are	3	Human 2	1, 3
2	1	ending	3	Human 2	15, 17
2	1	is	15	Human 2	3, 17
2	1	there	7	Human 2	11, 17
2	1	too	5	Human 2	3, 7

