Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm just an ai	3	Human 2	3, 5
3	2	, i	9	Human 2	3, 5, 11
2	2	and it	3	Human 2	13, 15
2	2	follows the	3	Human 2	7, 9
2	2	frasier is	3	Human 2	9, 11
2	2	grand canyon	3	Human 2	13, 15
2	2	have personal	3	Human 2	3, 5
2	2	i can	3	Human 2	3, 5
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	is	9	Human 2	7, 9, 11, 13, 15
4	1	a	9	Human 2	7, 9, 11, 15
4	1	i	11	Human 2	3, 5, 11, 13
4	1	the	9	Human 2	5, 7, 9, 13
3	1	an	13	Human 2	3, 5, 15
3	1	have	11	Human 2	3, 5, 13
3	1	it	7	Human 2	9, 13, 15
3	1	of	5	Human 2	7, 9, 11
2	1	been	3	Human 2	13, 15
2	1	frasier	3	Human 2	9, 11
2	1	great	3	Human 2	9, 11
2	1	in	7	Human 2	3, 9
2	1	or	3	Human 2	3, 5
2	1	to	9	Human 2	5, 13
2	1	you	11	Human 2	3, 13
2	1	you're	5	Human 2	11, 15

