Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	an ai and do not have personal	3	Human 2	9, 11
2	4	have personal experiences or	7	Human 2	9, 15
2	4	i'm just an ai	5	Human 2	11, 15
2	4	that sounds like a	9	Human 2	5, 13
2	3	, so i	7	Human 2	9, 15
2	2	, i	7	Human 2	9, 15
6	1	i'm	13	Human 2	3, 7, 9, 11, 13, 15
5	1	you	11	Human 2	3, 5, 9, 11, 13
4	1	ai	13	Human 2	3, 9, 11, 15
4	1	i	7	Human 2	9, 11, 13, 15
3	1	and	7	Human 2	5, 9, 11
3	1	do	5	Human 2	9, 11, 13
3	1	just	13	Human 2	3, 11, 15
3	1	so	9	Human 2	7, 9, 15
3	1	that	9	Human 2	5, 9, 13
2	1	are	5	Human 2	5, 9
2	1	beautiful	7	Human 2	7, 13
2	1	don't	11	Human 2	5, 15
2	1	enjoy	11	Human 2	5, 15
2	1	for	3	Human 2	3, 5
2	1	great	3	Human 2	3, 5
2	1	here	5	Human 2	7, 11
2	1	how	3	Human 2	3, 5
2	1	time	11	Human 2	5, 15
2	1	to	7	Human 2	5, 11

