Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	here are the logistics and	3	Human 2	13, 15
2	5	points for the badminton event:	3	Human 2	13, 15
2	4	. here are the	5	Human 2	11, 15
2	3	for the sports	7	Human 2	5, 11
2	3	i don't have	5	Human 2	3, 7
5	2	for the	11	Human 2	5, 9, 11, 13, 15
3	2	. here	9	Human 2	7, 11, 15
3	2	i can	5	Human 2	5, 7, 9
3	2	the logistics	9	Human 2	7, 13, 15
2	2	, i	3	Human 2	5, 7
2	2	an ai	5	Human 2	3, 7
2	2	events .	5	Human 2	3, 7
2	2	i will	11	Human 2	5, 15
2	2	information and	5	Human 2	5, 9
2	2	logistics for	3	Human 2	7, 9
2	2	phi ,	7	Human 2	3, 9
2	2	you with	5	Human 2	5, 9
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	and	13	Human 2	3, 5, 9, 13, 15
5	1	i	13	Human 2	3, 5, 7, 9, 15
4	1	you	11	Human 2	5, 7, 9, 15
3	1	to	13	Human 2	3, 5, 15
2	1	as	3	Human 2	7, 9
2	1	certainly	9	Human 2	7, 15
2	1	details	7	Human 2	5, 11
2	1	event	5	Human 2	5, 9
2	1	not	5	Human 2	5, 9
2	1	or	3	Human 2	3, 5

