Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. how's the day	5	Human 2	1, 5
3	2	the holidays	5	Human 2	7, 9, 11
6	1	the	17	Human 2	1, 5, 7, 9, 11, 17
5	1	for	15	Human 2	1, 3, 5, 7, 15
4	1	and	13	Human 2	5, 7, 9, 17
3	1	day	5	Human 2	1, 3, 5
2	1	been	3	Human 2	3, 5
2	1	happy	9	Human 2	7, 15
2	1	have	9	Human 2	9, 17
2	1	i'm	3	Human 2	7, 9
2	1	is	7	Human 2	11, 17
2	1	like	5	Human 2	13, 17
2	1	oh	9	Human 2	1, 9
2	1	thanks	3	Human 2	5, 7
2	1	this	15	Human 2	3, 17
2	1	trees	3	Human 2	15, 17
2	1	you're	3	Human 2	5, 7

