Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	use softewares for the	3	Human 2	5, 7
2	2	, i'm	5	Human 2	5, 9
2	2	the youtube	3	Human 2	3, 5
2	2	video ,	3	Human 2	3, 5
2	2	youtube video	3	Human 2	3, 5
4	1	for	11	Human 2	5, 7, 9, 15
3	1	guitar	5	Human 2	11, 13, 15
3	1	i	9	Human 2	5, 7, 13
3	1	the	5	Human 2	3, 5, 7
3	1	to	9	Human 2	3, 5, 11
3	1	use	5	Human 2	3, 5, 7
3	1	you	9	Human 2	3, 7, 11
2	1	can	5	Human 2	3, 7
2	1	chords	3	Human 2	13, 15
2	1	going	5	Human 2	5, 9
2	1	how	3	Human 2	3, 5
2	1	music	5	Human 2	7, 11
2	1	play	3	Human 2	11, 13

