Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	what sort of music	11	6	1	Human 1	6, 11
2	2	3	the youtube video	5	4	1	Human 1	2, 5
3	1	2	the youtube	3	4	1	Human 1	2, 3, 5
3	1	2	youtube video	3	4	1	Human 1	2, 3, 5
2	2	2	, you	14	4	1	Human 2	11, 14
2	2	2	. i	12	6	1	Human 2	7, 12
2	2	2	can't play	13	2	1	Human 1	12, 13
2	2	2	listening to	11	8	1	Human 1	4, 11
2	2	2	pretty much	15	2	1	Human 1	14, 15
2	2	2	this week	11	2	1	Human 1	10, 11
2	2	2	well .	13	2	1	Human 1	12, 13
2	2	2	you can	14	12	1	Human 2	3, 14
7	6	1	you	4	12	1	Human 2	3, 4, 6, 7, 8, 11, 14
6	6	1	for	5	12	1	Human 1	4, 5, 7, 9, 12, 15
6	4	1	the	3	13	1	Human 1	2, 3, 5, 7, 12, 14
5	4	1	i	10	9	2	Human 2	5, 7, 10, 12, 13
5	4	1	to	4	10	1	Human 2	3, 4, 5, 11, 12
4	4	1	a	8	12	1	Human 2	3, 8, 12, 14
4	4	1	guitar	11	6	1	Human 1	10, 11, 13, 15
4	3	1	play	11	4	1	Human 1	10, 11, 12, 13
4	4	1	use	4	5	1	Human 2	3, 4, 5, 7
3	3	1	are	11	5	1	Human 1	8, 11, 12
3	1	1	can	14	12	2	Human 2	3, 7, 14
3	3	1	chords	13	4	1	Human 1	12, 13, 15
3	3	1	going	5	8	1	Human 1	2, 5, 9
3	3	1	how	3	4	1	Human 1	2, 3, 5
3	1	1	music	7	6	1	Human 1	6, 7, 11
3	1	1	of	11	6	2	Human 1	6, 10, 11
3	3	1	softewares	5	4	1	Human 1	4, 5, 7
3	1	1	video	3	4	1	Human 1	2, 3, 5
3	1	1	what	11	8	2	Human 1	4, 6, 11
2	2	1	alphabets	15	2	1	Human 1	14, 15
2	2	1	compose	7	2	1	Human 1	6, 7
2	2	1	creation	3	2	1	Human 1	2, 3
2	2	1	it's	15	2	1	Human 1	14, 15
2	2	1	like	15	2	1	Human 1	14, 15
2	2	1	nice	13	6	1	Human 1	8, 13
2	2	1	that's	14	10	1	Human 2	5, 14
2	2	1	though	13	2	1	Human 1	12, 13

