Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	! i will add	11	8	1	Human 1	8, 11, 15
2	2	4	cool ! i will	13	6	1	Human 1	8, 13
2	2	3	connect you with	13	6	1	Human 1	8, 13
2	2	3	for the event	15	8	1	Human 1	8, 15
2	2	3	you have any	9	4	1	Human 1	6, 9
6	5	2	the event	9	12	2	Human 1	4, 8, 9, 11, 12, 15
4	4	2	you for	8	11	1	Human 2	3, 8, 9, 13
3	3	2	event .	8	6	1	Human 2	7, 8, 12
3	3	2	great !	9	6	1	Human 1	6, 9, 11
3	3	2	volunteers have	7	9	1	Human 1	4, 7, 12
3	3	2	with the	12	5	1	Human 2	9, 12, 13
2	2	2	, i	8	4	1	Human 2	5, 8
2	2	2	discussing the	15	8	1	Human 1	8, 15
2	2	2	event to	15	12	1	Human 1	4, 15
2	2	2	have a	14	12	1	Human 2	3, 14
2	2	2	i can	13	6	1	Human 1	8, 13
2	2	2	the logistics	15	4	1	Human 1	12, 15
2	2	2	the volunteers	13	2	1	Human 1	12, 13
2	2	2	to volunteer	5	4	1	Human 1	2, 5
11	6	1	the	4	13	1	Human 2	3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15
10	8	1	to	3	14	1	Human 1	2, 3, 4, 5, 7, 8, 10, 11, 14, 15
10	5	1	you	3	14	1	Human 1	2, 3, 6, 7, 8, 9, 11, 13, 14, 15
9	9	1	and	4	13	1	Human 2	3, 4, 5, 7, 9, 11, 12, 13, 15
8	1	1	have	5	12	1	Human 2	3, 4, 5, 6, 7, 9, 12, 14
7	1	1	event	7	12	1	Human 1	4, 7, 8, 9, 11, 12, 15
7	4	1	for	3	14	1	Human 1	2, 3, 6, 8, 9, 13, 15
6	2	1	i	8	11	1	Human 2	5, 8, 11, 13, 14, 15
6	2	1	volunteers	8	10	1	Human 1	4, 7, 8, 11, 12, 13
6	2	1	will	7	12	1	Human 1	4, 7, 8, 11, 13, 15
5	3	1	a	8	12	2	Human 2	3, 5, 8, 11, 14
5	1	1	with	15	8	1	Human 1	8, 9, 12, 13, 15
4	1	1	add	14	8	1	Human 1	8, 11, 14, 15
3	2	1	any	9	8	1	Human 1	6, 9, 13
3	3	1	are	8	5	1	Human 2	7, 8, 11
3	3	1	details	9	8	1	Human 1	4, 9, 11
3	3	1	do	6	5	1	Human 2	3, 6, 7
3	3	1	if	14	8	2	Human 2	7, 9, 14
3	1	1	logistics	15	12	2	Human 1	4, 12, 15
3	3	1	out	13	10	2	Human 1	4, 12, 13
3	1	1	volunteer	3	4	1	Human 1	2, 3, 5
2	2	1	badminton	13	6	1	Human 1	8, 13
2	2	1	ensure	7	4	1	Human 1	4, 7
2	2	1	fun	5	2	1	Human 1	4, 5
2	2	1	google	7	6	1	Human 1	2, 7
2	2	1	help	13	2	1	Human 1	12, 13
2	2	1	like	5	4	1	Human 1	2, 5
2	2	1	meeting	15	2	1	Human 1	14, 15
2	2	1	on	11	2	1	Human 1	10, 11
2	2	1	organizing	13	2	1	Human 1	12, 13
2	2	1	other	9	2	1	Human 1	8, 9
2	2	1	saturday	11	2	1	Human 1	10, 11
2	2	1	send	11	8	1	Human 1	4, 11

