Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	the neural information processing systems conference , is	3	Human 2	11, 13
3	4	neural information processing systems	5	Human 2	11, 13, 15
2	4	, is indeed a	5	Human 2	13, 17
2	4	, so i don't	3	Human 2	3, 5
3	3	i'm phi ,	7	Human 2	3, 5, 9
4	2	i'm phi	7	Human 2	3, 5, 7, 9
3	2	i don't	5	Human 2	3, 5, 7
2	2	, but	5	Human 2	3, 7
2	2	, the	5	Human 2	9, 13
2	2	basketball games	3	Human 2	5, 7
2	2	but i'm	3	Human 2	3, 5
2	2	neurips ,	3	Human 2	11, 13
5	1	and	9	Human 2	3, 5, 7, 9, 11
4	1	i	15	Human 2	3, 5, 7, 17
4	1	information	9	Human 2	7, 11, 13, 15
4	1	is	9	Human 2	9, 11, 13, 17
4	1	or	9	Human 2	3, 5, 9, 11
4	1	the	9	Human 2	9, 11, 13, 17
3	1	a	5	Human 2	13, 15, 17
3	1	neurips	5	Human 2	11, 13, 15
3	1	to	11	Human 2	5, 7, 15
2	1	ai	7	Human 2	3, 9
2	1	an	9	Human 2	3, 11
2	1	event	3	Human 2	11, 13
2	1	for	9	Human 2	7, 15
2	1	in	3	Human 2	11, 13
2	1	that	3	Human 2	11, 13
2	1	watch	3	Human 2	5, 7
2	1	with	3	Human 2	7, 9

