Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	how are you	2	2	1	Human 2	1, 2
2	2	2	for lunch	7	4	1	Human 1	4, 7
2	2	2	i was	5	2	1	Human 1	4, 5
2	2	2	kind of	15	4	1	Human 1	12, 15
2	2	2	today ?	3	2	1	Human 1	2, 3
2	2	2	you consider	15	2	1	Human 1	14, 15
2	2	2	you have	7	4	1	Human 1	4, 7
13	7	1	you	3	15	1	Human 2	1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15
8	8	1	i'm	3	14	1	Human 1	2, 3, 5, 7, 9, 11, 13, 15
7	5	1	for	4	13	1	Human 2	3, 4, 5, 7, 9, 13, 15
7	5	1	have	5	10	1	Human 1	4, 5, 7, 10, 11, 12, 13
7	6	1	i	4	11	1	Human 2	3, 4, 5, 6, 11, 12, 13
6	6	1	the	5	12	1	Human 1	4, 5, 7, 9, 11, 15
4	4	1	like	10	9	1	Human 2	5, 10, 11, 13
4	3	1	of	12	9	1	Human 2	7, 12, 14, 15
4	2	1	today	4	4	1	Human 1	2, 3, 4, 5
3	3	1	an	10	12	1	Human 2	3, 10, 14
3	3	1	any	13	4	1	Human 1	12, 13, 15
3	1	1	are	9	9	1	Human 2	1, 2, 9
3	3	1	fishing	13	4	1	Human 1	12, 13, 15
3	1	1	how	3	3	1	Human 2	1, 2, 3
3	3	1	hunting	13	4	1	Human 1	12, 13, 15
3	1	1	lunch	5	4	1	Human 1	4, 5, 7
3	3	1	that	9	6	1	Human 1	6, 9, 11
3	3	1	your	13	4	1	Human 1	12, 13, 15
2	2	1	doing	3	2	1	Human 1	2, 3
2	2	1	expert	13	4	1	Human 1	10, 13
2	2	1	hard	9	2	1	Human 1	8, 9
2	2	1	or	12	4	1	Human 2	9, 12
2	2	1	seafood	7	2	1	Human 1	6, 7
2	2	1	would	14	6	1	Human 2	9, 14

