Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	fish groomer ,	3	Human 2	5, 7
2	2	i do	3	Human 2	5, 7
2	2	i work	3	Human 2	3, 5
2	2	my job	5	Human 2	5, 9
2	2	work in	3	Human 2	3, 5
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
4	1	in	11	Human 2	3, 5, 9, 13
4	1	my	9	Human 2	5, 9, 11, 13
3	1	a	7	Human 2	7, 9, 13
3	1	and	9	Human 2	5, 11, 13
3	1	do	7	Human 2	5, 7, 11
3	1	work	11	Human 2	3, 5, 13
2	1	good	5	Human 2	9, 13
2	1	is	9	Human 2	5, 13
2	1	photography	3	Human 2	11, 13
2	1	there	5	Human 2	1, 5

