Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	back from work	5	Human 2	3, 7
2	3	the day work	5	Human 2	5, 9
3	2	the day	7	Human 2	5, 9, 11
2	2	different from	5	Human 2	9, 13
2	2	i'm back	3	Human 2	5, 7
2	2	you just	5	Human 2	7, 11
6	1	from	11	Human 2	3, 5, 7, 9, 11, 13
4	1	just	9	Human 2	3, 5, 7, 11
4	1	work	7	Human 2	3, 5, 7, 9
3	1	different	5	Human 2	9, 11, 13
3	1	i'm	7	Human 2	5, 7, 11
3	1	is	7	Human 2	3, 5, 9
3	1	to	9	Human 2	5, 11, 13
3	1	you	9	Human 2	7, 11, 15
2	1	a	5	Human 2	7, 11
2	1	doing	5	Human 2	11, 15
2	1	life	3	Human 2	9, 11
2	1	of	11	Human 2	5, 15
2	1	painting	3	Human 2	13, 15
2	1	what	5	Human 2	11, 15
2	1	what's	9	Human 2	5, 13

