Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm james nice to meet you i	3	Human 2	3, 5
3	4	nice to meet you	5	Human 2	1, 3, 5
2	3	playing board games	5	Human 2	9, 13
3	2	nice to	5	Human 2	1, 3, 5
3	2	will be	5	Human 2	5, 7, 9
2	2	i am	11	Human 2	3, 13
2	2	i live	3	Human 2	11, 13
5	1	i	11	Human 2	3, 5, 9, 11, 13
4	1	the	9	Human 2	5, 9, 11, 13
4	1	you	13	Human 2	1, 3, 5, 13
3	1	i'm	5	Human 2	1, 3, 5
2	1	in	3	Human 2	9, 11
2	1	just	5	Human 2	9, 13
2	1	live	3	Human 2	11, 13
2	1	not	5	Human 2	9, 13
2	1	paul	3	Human 2	1, 3

