Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm phi , the artificial intelligence ,	3	Human 2	9, 11
2	4	, so i don't	5	Human 2	3, 7
2	4	i'm phi , an	5	Human 2	3, 7
5	3	i'm phi ,	15	Human 2	3, 7, 9, 11, 17
4	3	artificial intelligence ,	9	Human 2	7, 9, 11, 15
5	2	artificial intelligence	9	Human 2	7, 9, 11, 13, 15
2	2	, and	7	Human 2	5, 11
2	2	, but	7	Human 2	3, 9
2	2	, i	3	Human 2	5, 7
2	2	. it's	3	Human 2	13, 15
2	2	but i	9	Human 2	9, 17
2	2	i can	3	Human 2	7, 9
2	2	is a	3	Human 2	11, 13
2	2	machine learning	3	Human 2	13, 15
7	1	i'm	15	Human 2	3, 5, 7, 9, 11, 15, 17
6	1	the	13	Human 2	5, 9, 11, 13, 15, 17
4	1	a	7	Human 2	9, 11, 13, 15
4	1	and	11	Human 2	3, 5, 11, 13
4	1	basketball	11	Human 2	5, 7, 9, 15
3	1	is	9	Human 2	5, 11, 13
3	1	or	9	Human 2	3, 7, 11
2	1	about	3	Human 2	13, 15
2	1	certainly	7	Human 2	9, 15
2	1	conference	3	Human 2	11, 13
2	1	neurips	3	Human 2	11, 13
2	1	not	7	Human 2	9, 15
2	1	of	3	Human 2	15, 17
2	1	that	11	Human 2	5, 15
2	1	watch	3	Human 2	5, 7
2	1	where	3	Human 2	13, 15
2	1	with	5	Human 2	5, 9
2	1	your	5	Human 2	5, 9

