Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	7	how can i help you today ?	7	Human 2	3, 5, 9
2	2	? is	3	Human 2	5, 7
2	2	going ?	5	Human 2	7, 11
2	2	i'm just	3	Human 2	11, 13
2	2	weight lifting	7	Human 2	7, 13
4	1	can	11	Human 2	3, 5, 9, 13
4	1	how	7	Human 2	3, 5, 7, 9
4	1	i	11	Human 2	3, 5, 9, 13
4	1	you	7	Human 2	3, 5, 7, 9
3	1	and	5	Human 2	9, 11, 13
3	1	just	5	Human 2	9, 11, 13
2	1	i'm	3	Human 2	11, 13
2	1	is	3	Human 2	5, 7
2	1	running	3	Human 2	11, 13
2	1	something	3	Human 2	5, 7
2	1	to	7	Human 2	5, 11
2	1	your	5	Human 2	7, 11

