Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i love hot chocolate	3	Human 2	9, 11
2	3	great for cold	3	Human 2	7, 9
3	2	hot chocolate	5	Human 2	7, 9, 11
3	2	i love	5	Human 2	7, 9, 11
2	2	, i	11	Human 2	5, 15
2	2	during the	3	Human 2	9, 11
2	2	great .	11	Human 2	3, 13
2	2	i have	11	Human 2	5, 15
2	2	i like	3	Human 2	5, 7
2	2	like you	5	Human 2	9, 13
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	you	13	Human 2	1, 3, 5, 7, 9, 13
5	1	like	11	Human 2	3, 5, 7, 9, 13
4	1	cold	7	Human 2	7, 9, 11, 13
4	1	for	9	Human 2	7, 9, 11, 15
4	1	the	9	Human 2	3, 7, 9, 11
3	1	a	11	Human 2	3, 5, 13
3	1	but	11	Human 2	5, 9, 15
3	1	doing	13	Human 2	1, 3, 13
3	1	have	11	Human 2	5, 13, 15
3	1	hot	5	Human 2	7, 9, 11
3	1	i'm	7	Human 2	3, 5, 9
3	1	it	5	Human 2	9, 11, 13
3	1	some	11	Human 2	3, 7, 13
3	1	too	5	Human 2	7, 9, 11
2	1	coffee	3	Human 2	5, 7
2	1	during	3	Human 2	9, 11
2	1	is	9	Human 2	7, 15
2	1	it's	3	Human 2	7, 9
2	1	so	3	Human 2	7, 9
2	1	that	5	Human 2	7, 11
2	1	tubing	3	Human 2	13, 15

