Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm going to the bahamas this	3	Human 2	9, 11
3	5	i'm going to the bahamas	5	Human 2	7, 9, 11
4	2	going to	9	Human 2	3, 7, 9, 11
4	2	the bahamas	7	Human 2	5, 7, 9, 11
2	2	with the	3	Human 2	13, 15
6	1	i'm	11	Human 2	5, 7, 9, 11, 13, 15
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	to	11	Human 2	3, 7, 9, 11, 13
4	1	bahamas	7	Human 2	5, 7, 9, 11
4	1	going	9	Human 2	3, 7, 9, 11
3	1	are	9	Human 2	7, 11, 15
3	1	this	5	Human 2	9, 11, 13
3	1	you	9	Human 2	7, 11, 15
2	1	i	3	Human 2	13, 15
2	1	not	7	Human 2	3, 9
2	1	with	3	Human 2	13, 15

