Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	phi , phi the artificial intelligence	5	Human 2	11, 15
2	5	i'm phi , phi the	3	Human 2	11, 13
2	5	the ai , and i	7	Human 2	7, 13
2	4	i do not have	3	Human 2	9, 11
2	4	i'm phi , an	7	Human 2	3, 9
5	3	i'm phi ,	11	Human 2	3, 7, 9, 11, 13
3	3	, and i	7	Human 2	7, 9, 13
2	3	the ability to	3	Human 2	9, 11
3	2	ai ,	11	Human 2	3, 7, 13
3	2	artificial intelligence	7	Human 2	9, 11, 15
3	2	i don't	13	Human 2	3, 7, 15
2	2	, but	9	Human 2	3, 11
2	2	have personal	5	Human 2	11, 15
2	2	or have	9	Human 2	7, 15
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	and	11	Human 2	3, 7, 9, 11, 13
5	1	have	13	Human 2	3, 7, 9, 11, 15
4	1	or	9	Human 2	7, 9, 11, 15
3	1	an	11	Human 2	3, 9, 13
3	1	but	9	Human 2	3, 7, 11
3	1	for	11	Human 2	5, 13, 15
3	1	to	9	Human 2	3, 9, 11
2	1	a	3	Human 2	13, 15
2	1	can	7	Human 2	5, 11
2	1	it's	9	Human 2	7, 15
2	1	you	3	Human 2	3, 5

