Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	terminator is a classic action movie	7	Human 2	11, 17
2	4	help you with any	7	Human 2	3, 9
3	3	terminator is a	7	Human 2	11, 15, 17
2	2	, and	7	Human 2	7, 13
2	2	, but	7	Human 2	9, 15
2	2	, i	3	Human 2	7, 9
2	2	i enjoy	3	Human 2	7, 9
2	2	it's not	3	Human 2	15, 17
2	2	you have	9	Human 2	5, 13
5	1	i	9	Human 2	3, 5, 7, 9, 11
5	1	you	13	Human 2	1, 3, 5, 9, 13
4	1	a	13	Human 2	5, 11, 15, 17
4	1	have	11	Human 2	3, 5, 9, 13
4	1	that	9	Human 2	9, 11, 15, 17
4	1	with	7	Human 2	3, 5, 7, 9
3	1	are	15	Human 2	1, 13, 15
3	1	can	7	Human 2	3, 5, 9
3	1	enjoy	7	Human 2	7, 9, 13
3	1	i'm	11	Human 2	3, 9, 13
3	1	it's	11	Human 2	7, 15, 17
3	1	movie	7	Human 2	11, 15, 17
2	1	and	7	Human 2	7, 13
2	1	be	13	Human 2	5, 17
2	1	doing	7	Human 2	1, 7
2	1	how	3	Human 2	1, 3
2	1	it	9	Human 2	5, 13
2	1	movies	7	Human 2	9, 15
2	1	of	11	Human 2	5, 15
2	1	okay	3	Human 2	13, 15
2	1	or	7	Human 2	3, 9
2	1	that's	7	Human 2	7, 13
2	1	to	3	Human 2	3, 5

