Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	, i	9	Human 2	7, 11, 15
3	2	talking about	11	Human 2	3, 11, 13
2	2	group who's	3	Human 2	5, 7
2	2	hahahah ,	3	Human 2	9, 11
2	2	has a	7	Human 2	9, 15
2	2	i love	7	Human 2	5, 11
2	2	i meant	7	Human 2	9, 15
2	2	i was	11	Human 2	1, 11
2	2	talking to	5	Human 2	1, 5
2	2	you are	15	Human 2	3, 17
7	1	i	17	Human 2	1, 5, 7, 9, 11, 15, 17
6	1	you	15	Human 2	3, 5, 7, 9, 13, 17
5	1	about	15	Human 2	3, 7, 11, 13, 17
5	1	not	11	Human 2	7, 9, 11, 15, 17
4	1	a	11	Human 2	7, 9, 15, 17
4	1	to	15	Human 2	1, 5, 7, 15
4	1	what	11	Human 2	7, 11, 13, 17
3	1	are	15	Human 2	3, 13, 17
3	1	mellow	5	Human 2	13, 15, 17
3	1	no	5	Human 2	9, 11, 13
3	1	robot	17	Human 2	1, 3, 17
3	1	the	5	Human 2	1, 3, 5
2	1	all	15	Human 2	1, 15
2	1	but	3	Human 2	15, 17
2	1	haha	5	Human 2	3, 7
2	1	is	7	Human 2	11, 17
2	1	oh	7	Human 2	3, 9
2	1	style	3	Human 2	15, 17
2	1	who	3	Human 2	9, 11
2	1	why	5	Human 2	7, 11
2	1	your	3	Human 2	7, 9

