Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	that sounds like a	5	Human 2	7, 11
2	3	. is there	5	Human 2	3, 7
3	2	a great	7	Human 2	5, 9, 11
2	2	as a	3	Human 2	7, 9
2	2	plan !	5	Human 2	7, 11
2	2	to help	7	Human 2	3, 9
2	2	you would	5	Human 2	3, 7
5	1	great	9	Human 2	3, 5, 7, 9, 11
4	1	a	7	Human 2	5, 7, 9, 11
4	1	is	7	Human 2	3, 5, 7, 9
4	1	that	7	Human 2	5, 7, 9, 11
3	1	like	9	Human 2	3, 7, 11
3	1	to	7	Human 2	3, 7, 9
3	1	with	5	Human 2	3, 5, 7
2	1	<redacted_term>	3	Human 2	9, 11
2	1	and	7	Human 2	5, 11
2	1	have	5	Human 2	3, 7
2	1	something	7	Human 2	3, 9
2	1	the	7	Human 2	5, 11
2	1	you	5	Human 2	3, 7

