Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	! what did you think of	3	Human 2	7, 9
3	2	and don't	9	Human 2	5, 11, 13
2	2	? <|im_end	3	Human 2	9, 11
2	2	have you	3	Human 2	1, 3
2	2	i think	3	Human 2	13, 15
2	2	lol haha	3	Human 2	13, 15
2	2	other movies	5	Human 2	11, 15
7	1	you	15	Human 2	1, 3, 5, 7, 9, 11, 15
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
5	1	think	9	Human 2	7, 9, 11, 13, 15
4	1	i	11	Human 2	5, 11, 13, 15
4	1	lol	7	Human 2	9, 11, 13, 15
4	1	the	9	Human 2	7, 9, 13, 15
4	1	what	7	Human 2	5, 7, 9, 11
3	1	did	5	Human 2	5, 7, 9
3	1	great	5	Human 2	3, 5, 7
3	1	haha	5	Human 2	11, 13, 15
3	1	have	5	Human 2	1, 3, 5
3	1	movies	15	Human 2	1, 11, 15
3	1	of	7	Human 2	3, 7, 9
3	1	see	7	Human 2	5, 7, 11
2	1	a	5	Human 2	3, 7
2	1	can	5	Human 2	11, 15
2	1	good	15	Human 2	1, 15
2	1	last	3	Human 2	5, 7
2	1	like	11	Human 2	5, 15
2	1	really	3	Human 2	13, 15
2	1	that's	13	Human 2	3, 15
2	1	watch	5	Human 2	11, 15

