Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm phi , an	9	Human 2	3, 11
2	3	the thought that	3	Human 2	17, 19
3	2	, you	5	Human 2	13, 15, 17
3	2	phi ,	9	Human 2	3, 9, 11
2	2	, so	3	Human 2	3, 5
2	2	to hear	5	Human 2	3, 7
2	2	you have	3	Human 2	17, 19
6	1	i'm	17	Human 2	3, 7, 9, 11, 17, 19
4	1	and	13	Human 2	7, 9, 17, 19
4	1	i	11	Human 2	5, 9, 13, 15
4	1	that	15	Human 2	5, 15, 17, 19
4	1	the	11	Human 2	9, 15, 17, 19
4	1	to	11	Human 2	3, 7, 11, 13
4	1	with	11	Human 2	9, 11, 17, 19
3	1	can	5	Human 2	15, 17, 19
3	1	for	15	Human 2	5, 11, 19
3	1	it's	9	Human 2	3, 5, 11
3	1	me	13	Human 2	3, 11, 15
3	1	of	7	Human 2	9, 13, 15
3	1	you're	11	Human 2	3, 5, 13
2	1	a	7	Human 2	7, 13
2	1	about	13	Human 2	7, 19
2	1	ai	11	Human 2	3, 13
2	1	all	3	Human 2	9, 11
2	1	as	3	Human 2	13, 15
2	1	in	7	Human 2	9, 15
2	1	is	3	Human 2	5, 7
2	1	it	17	Human 2	1, 17
2	1	quite	11	Human 2	7, 17
2	1	school	11	Human 2	9, 19
2	1	so	3	Human 2	3, 5
2	1	think	3	Human 2	13, 15
2	1	your	3	Human 2	5, 7

