Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	! here are the	3	Human 2	9, 11
2	3	. i can	3	Human 2	5, 7
2	3	event coordination and	3	Human 2	7, 9
3	2	here are	7	Human 2	9, 11, 15
2	2	, i	13	Human 2	3, 15
2	2	and logistics	3	Human 2	5, 7
2	2	details for	5	Human 2	11, 15
2	2	for the	9	Human 2	7, 15
2	2	for volunteer	7	Human 2	3, 9
2	2	i will	3	Human 2	13, 15
2	2	logistics for	7	Human 2	7, 13
2	2	the event	7	Human 2	5, 11
2	2	volunteer event	7	Human 2	9, 15
7	1	the	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	and	11	Human 2	5, 7, 9, 11, 15
5	1	i	13	Human 2	3, 5, 7, 13, 15
4	1	are	11	Human 2	5, 9, 11, 15
4	1	logistics	11	Human 2	5, 7, 13, 15
4	1	you	11	Human 2	5, 7, 13, 15
3	1	details	5	Human 2	11, 13, 15
2	1	an	3	Human 2	3, 5
2	1	as	9	Human 2	3, 11
2	1	badminton	5	Human 2	11, 15
2	1	can	3	Human 2	5, 7
2	1	events	5	Human 2	3, 7
2	1	have	3	Human 2	3, 5
2	1	of	9	Human 2	7, 15
2	1	planning	7	Human 2	5, 11
2	1	some	3	Human 2	13, 15
2	1	to	13	Human 2	3, 15

