Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	like noodle soup	3	Human 2	15, 17
3	2	you are	11	Human 2	7, 9, 17
2	2	code refactoring	3	Human 2	5, 7
2	2	food you	3	Human 2	13, 15
2	2	like what	3	Human 2	11, 13
2	2	you like	3	Human 2	13, 15
6	1	you	15	Human 2	3, 7, 9, 13, 15, 17
5	1	like	11	Human 2	7, 11, 13, 15, 17
4	1	what	11	Human 2	3, 7, 11, 13
3	1	i	5	Human 2	3, 5, 7
3	1	just	5	Human 2	3, 5, 7
2	1	life	3	Human 2	15, 17
2	1	soup	3	Human 2	15, 17
2	1	to	9	Human 2	3, 11
2	1	work	3	Human 2	5, 7

